date,description,voucher_type,amount,closing
13/12/2025,NEFT CR-YESAP53471999285-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,290.00,-353754.98
14/12/2025,NEFT CR-YESAP53482826625-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,120.00,-353634.98
15/12/2025,NEFT CR-YESAP53493812320-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,479.00,-353155.98
16/12/2025,NEFT CR-YESAP53503149118-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,45.00,-353110.98
17/12/2025,NEFT CR-YESAP53514455858-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,145.00,-352965.98
18/12/2025,NEFT CR-YESAP53523696556-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,145.00,-352820.98
19/12/2025,NEFT CR-YESAP53534548190-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,735.00,-352085.98
20/12/2025,NEFT CR-YESAP53544208747-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,195.00,-351890.98
21/12/2025,NEFT CR-YESAP53554427129-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,525.00,-351365.98
22/12/2025,NEFT CR-YESAP53563903133-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,175.00,-351190.98
22/12/2025,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,8913.00,-360103.98
22/12/2025,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Receipt,8913.00,-351190.98
23/12/2025,NEFT CR-YESAP53573215788-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,870.00,-350320.98
24/12/2025,NEFT CR-YESAP53584069157-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,538.00,-349782.98
25/12/2025,NEFT CR-YESAP53593403006-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,10.00,-349772.98
26/12/2025,NEFT CR-YESAP53603333511-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,2311.00,-347461.98
27/12/2025,NEFT CR-YESAP53613567841-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,320.00,-347141.98
28/12/2025,NEFT CR-YESAP53623160846-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,40.00,-347101.98
29/12/2025,NEFT CR-YESAP53634198733-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,525.00,-346576.98
30/12/2025,NEFT CR-YESAP53644265898-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,370.00,-346206.98
31/12/2025,NEFT CR-YESAP53654466801-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,930.00,-345276.98
31/12/2025,PENALTY CHARGES DEBIT,Payment,229.00,-345505.98
31/12/2025,CASA DEBIT INTEREST CAPITALIZED,Payment,3095.00,-348600.98
01/01/2026,NEFT CR-YESAP60013376513-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,800.00,-347800.98
02/01/2026,NEFT CR-YESAP60024388691-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,235.00,-347565.98
03/01/2026,NEFT CR-YESAP60034314558-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,240.00,-347325.98
03/01/2026,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,6880.00,-354205.98
03/01/2026,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Receipt,6880.00,-347325.98
04/01/2026,NEFT CR-YESAP60044444788-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,345.00,-346980.98
05/01/2026,NEFT CR-YESAP60052548721-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,660.00,-346320.98
06/01/2026,NEFT CR-YESAP60064279925-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,918.00,-345402.98
06/01/2026,CASH DEPOSIT KHARAKKALAN,Receipt,7000.00,-338402.98
06/01/2026,UPI/CR/569577542069/SOMBIR/KKBK/**04849@YBL/PAYMENT //YBL5A06C3EC9D28402BB214C2C99CB20A28/06/01/2026 12:34:26 569577542069,Receipt,8000.00,-330402.98
07/01/2026,NEFT CR-YESAP60074416460-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,815.00,-329587.98
07/01/2026,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,8913.00,-338500.98
07/01/2026,I/W CHQ RETURN- FUNDS INSUFFICIENT-FOR PAYEE -MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Receipt,8913.00,-329587.98
09/01/2026,NEFT CR-YESAP60094621436-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,2010.00,-327577.98
10/01/2026,NEFT CR-YESAP60102310845-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,50.00,-327527.98
11/01/2026,NEFT CR-YESAP60112197727-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,570.00,-326957.98
12/01/2026,NEFT CR-YESAP60124116495-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,325.00,-326632.98
12/01/2026,DOC CHGS WC MSME RENWL 010420,Payment,472.00,-327104.98
12/01/2026,CIBIL CHARGES OF CICM020470000048 KHARAKKALAN,Payment,590.00,-327694.98
12/01/2026,TRANS UNION CIBIL LTD CONSUMER,Payment,59.00,-327753.98
12/01/2026,CRIF HIGH MARK CONSUMER,Payment,59.00,-327812.98
13/01/2026,NEFT CR-YESAP60134136676-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,147.00,-327665.98
13/01/2026,INW CHQ RTN CHG CAOTH THAN INDIVIDUALDUE DT:22-DEC-25,Payment,300.00,-327965.98
13/01/2026,INW CHQ RTN CHG CAOTH THAN INDIVIDUALDUE DT:03-JAN-26,Payment,300.00,-328265.98
13/01/2026,INW CHQ RTN CHG CAOTH THAN INDIVIDUALDUE DT:07-JAN-26,Payment,300.00,-328565.98
14/01/2026,NEFT CR-YESAP60144645960-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,1528.00,-327037.98
14/01/2026,CHQ PAID-MICR INWARD CLEARING-MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,8913.00,-335950.98
15/01/2026,NEFT CR-YESAP60154221821-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,472.00,-335478.98
16/01/2026,NEFT CR-YESAP60164339473-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,535.00,-334943.98
17/01/2026,NEFT CR-YESAP60173321007-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,705.00,-334238.98
18/01/2026,NEFT CR-YESAP60182030823-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,10.00,-334228.98
19/01/2026,NEFT CR-YESAP60194169171-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,697.00,-333531.98
21/01/2026,NEFT CR-YESAP60214183051-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,130.00,-333401.98
22/01/2026,NEFT CR-YESAP60224534233-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,155.00,-333246.98
23/01/2026,NEFT CR-YESAP60234754940-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,773.00,-332473.98
24/01/2026,NEFT CR-YESAP60242113786-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,545.00,-331928.98
26/01/2026,NEFT CR-YESAP60264361787-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,1040.00,-330888.98
27/01/2026,NEFT CR-YESAP60274149683-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,595.00,-330293.98
28/01/2026,NEFT CR-YESAP60282940473-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,100.00,-330193.98
29/01/2026,NEFT CR-YESAP60294365648-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,1470.00,-328723.98
30/01/2026,NEFT CR-YESAP60304636910-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,635.00,-328088.98
31/01/2026,NEFT CR-YESAP60313366419-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,539.00,-327549.98
31/01/2026,CASA DEBIT INTEREST CAPITALIZED,Payment,2905.00,-330454.98
31/01/2026,PENALTY CHARGES DEBIT,Payment,203.00,-330657.98
01/02/2026,NEFT CR-YESAP60324891539-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,373.00,-330284.98
02/02/2026,NEFT CR-YESAP60333072623-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,489.00,-329795.98
03/02/2026,NEFT CR-YESAP60344350522-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,342.00,-329453.98
05/02/2026,NEFT CR-YESAP60364782278-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,1032.00,-328421.98
05/02/2026,CHQ PAID-MICR INWARD CLEARING-MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,6880.00,-335301.98
06/02/2026,NEFT CR-YESAP60371976204-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,291.00,-335010.98
07/02/2026,NEFT CR-YESAP60382863039-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,670.00,-334340.98
08/02/2026,NEFT CR-YESAP60394677320-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,402.00,-333938.98
09/02/2026,NEFT CR-YESAP60404706205-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,1885.00,-332053.98
10/02/2026,NEFT CR-YESAP60414929206-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,795.00,-331258.98
11/02/2026,NEFT CR-YESAP60422714233-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,269.00,-330989.98
12/02/2026,NEFT CR-YESAP60432847570-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,85.00,-330904.98
13/02/2026,NEFT CR-YESAP60443870058-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,90.00,-330814.98
14/02/2026,NEFT CR-YESAP60451295457-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,140.00,-330674.98
15/02/2026,NEFT CR-YESAP60464250630-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,130.00,-330544.98
16/02/2026,NEFT CR-YESAP60472828706-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,460.00,-330084.98
18/02/2026,NEFT CR-YESAP60492605661-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,50.00,-330034.98
19/02/2026,NEFT CR-YESAP60504980485-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,19.00,-330015.98
20/02/2026,NEFT CR-YESAP60511869967-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,286.00,-329729.98
21/02/2026,NEFT CR-YESAP60522786855-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,80.00,-329649.98
21/02/2026,CHQ PAID-MICR INWARD CLEARING-MITTAL INDUSTRIAL CORPOR-PUNJAB NATIONAL BANK (PNB)-PUNJAB NATIONAL BANK,Payment,7542.00,-337191.98
22/02/2026,NEFT CR-YESAP60534537052-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,250.00,-336941.98
23/02/2026,NEFT CR-YESAP60543609329-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,245.00,-336696.98
24/02/2026,NEFT CR-YESAP60554222463-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,20.00,-336676.98
24/02/2026,MB/2057101019677/SUNIL KUMAR/125002687338/PANKAJ GENERAL/CANARA//19259066575/24/02/2026 06:01:05,Receipt,3414.00,-333262.98
25/02/2026,NEFT CR-YESAP60564417563-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,158.00,-333104.98
26/02/2026,NEFT CR-YESAP60572990973-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,65.00,-333039.98
27/02/2026,NEFT CR-YESAP60584991464-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,657.00,-332382.98
28/02/2026,NEFT CR-YESAP60593293525-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,175.00,-332207.98
28/02/2026,CASA DEBIT INTEREST CAPITALIZED,Payment,2612.00,-334819.98
01/03/2026,NEFT CR-YESAP60604576699-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,395.00,-334424.98
02/03/2026,NEFT CR-YESAP60614502602-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,540.00,-333884.98
03/03/2026,NEFT CR-YESAP60624778632-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,60.00,-333824.98
04/03/2026,NEFT CR-YESAP60634287848-YESB0000001-PHONEPE LIMITED-- F09 M1BBWVRZV67QREDEMPTION,Receipt,426.00,-333398.98
05/03/2026,NEFT CR-YESAP60643674676-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,661.50,-332737.48
06/03/2026,NEFT CR-YESAP60654364455-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,130.00,-332607.48
07/03/2026,NEFT CR-YESAP60663753885-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,238.00,-332369.48
08/03/2026,NEFT CR-YESAP60671904730-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,320.00,-332049.48
09/03/2026,NEFT CR-YESAP60684318344-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,270.00,-331779.48
10/03/2026,NEFT CR-YESAP60694584395-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,685.00,-331094.48
11/03/2026,NEFT CR-YESAP60704289146-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,122.00,-330972.48
11/03/2026,COM:NESL FEE INV NESL2526FA9408,Payment,54.50,-331026.98
11/03/2026,GST:NESL FEE INV NESL2526FA9408,Payment,9.81,-331036.79
12/03/2026,NEFT CR-YESAP60714304507-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,40.00,-330996.79
13/03/2026,NEFT CR-YESAP60721976638-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,166.00,-330830.79
14/03/2026,NEFT CR-YESAP60730826200-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,135.00,-330695.79
15/03/2026,NEFT CR-YESAP60744591213-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,91.00,-330604.79
16/03/2026,NEFT CR-YESAP60758917020-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,215.00,-330389.79
17/03/2026,NEFT CR-YESAP60762554665-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,50.00,-330339.79
19/03/2026,NEFT CR-YESAP60783786828-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,616.00,-329723.79
20/03/2026,NEFT CR-YESAP60791915373-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,250.00,-329473.79
22/03/2026,NEFT CR-YESAP60813889284-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,170.00,-329303.79
23/03/2026,NEFT CR-YESAP60824359358-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,358.30,-328945.49
24/03/2026,NEFT CR-YESAP60833686662-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,170.00,-328775.49
26/03/2026,NEFT CR-YESAP60853679635-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,286.00,-328489.49
27/03/2026,NEFT CR-YESAP60864700108-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,20.00,-328469.49
28/03/2026,NEFT CR-YESAP60873431892-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,102.00,-328367.49
29/03/2026,NEFT CR-YESAP60883957749-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,15.00,-328352.49
30/03/2026,NEFT CR-YESAP60893206141-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,260.00,-328092.49
31/03/2026,NEFT CR-YESAP60904850948-YESB0000001-PHONEPE LIMITED--F09 M1BBWVRZV67QREDEMPTION,Receipt,236.00,-327856.49
31/03/2026,FOLIO AMT FIXED FOROD,Payment,443.00,-328299.49
31/03/2026,CASA DEBIT INTEREST CAPITALIZED,Payment,2878.00,-331177.49
